tripduration,starttime
1166,36:31.3
434,36:38.5
317,37:38.3
897,38:02.8
755,38:23.6
919,38:25.0
433,38:27.6
752,38:41.7
757,38:47.3
331,39:34.8
836,39:46.2
742,40:01.0
1519,40:08.9
901,40:12.2
904,40:14.2
909,40:21.5
2658,41:16.1
1771,41:29.1
1775,41:31.8
2640,41:32.7
2611,41:44.5
544,41:57.6
1143,42:17.7
583,42:20.6
723,43:41.1
1170,44:02.6
955,44:06.5
817,44:12.1
223,44:16.6
804,44:25.2
242,44:55.6
1216,45:17.1
824,45:28.7
1876,45:29.0
824,45:29.1
923,45:35.6
356,45:44.9
597,46:00.5
1333,46:04.0
571,46:12.4
1421,46:16.5
441,46:33.3
413,47:21.7
775,47:33.8
1550,47:51.2
108,48:30.6
464,49:17.0
392,49:34.2
890,49:47.5
703,50:55.3
421,51:28.9
794,52:11.7
661,52:16.4
669,52:18.7
562,52:46.6
743,54:00.9
606,54:01.2
479,55:36.0
905,55:41.5
902,55:46.4
306,55:58.3
349,56:17.3
585,56:31.2
945,56:37.7
778,56:39.4
799,57:15.8
967,57:23.4
905,57:45.0
1120,57:48.7
293,57:53.4
1040,57:54.1
2734,57:58.4
3117,58:00.5
659,58:04.3
3097,58:38.7
690,58:39.8
1383,58:41.1
2739,58:44.7
2682,58:49.3
2700,58:59.6
849,59:00.7
593,59:04.8
369,59:52.2
1410,00:08.4
428,00:16.5
1177,00:18.7
891,00:23.4
987,02:09.2
189,02:10.0
1408,02:16.9
555,02:30.3
345,02:31.7
345,02:49.7
2144,03:04.5
2145,03:04.9
2877,03:26.9
1049,03:33.9
2119,03:36.9
1361,04:34.8
279,04:59.7
733,05:11.7
670,05:16.0
634,05:32.4
580,06:12.9
1509,06:24.4
1217,06:24.6
807,07:28.2
592,07:36.3
576,07:42.7
704,07:45.9
667,07:58.7
937,08:08.5
209,08:09.1
1422,08:13.0
417,08:21.3
409,08:23.1
513,08:30.7
919,08:33.8
904,08:46.3
1734,08:53.0
589,09:02.4
755,09:26.3
267,09:35.9
343,09:36.9
1627,10:33.5
628,10:40.2
1614,10:56.1
852,11:00.5
1568,11:53.0
868,12:47.0
866,12:53.4
417,14:10.3
1539,14:53.5
852,15:03.6
327,15:49.4
2435,16:21.8
2419,16:31.4
747,17:08.5
1733,18:00.9
276,18:54.5
286,19:00.4
677,21:01.8
380,21:31.4
373,21:32.7
338,21:42.9
522,21:54.8
541,22:15.4
666,22:41.2
1362,22:54.6
1399,23:00.8
1290,23:08.8
2195,23:47.0
199,23:58.8
2590,24:22.1
323,24:48.7
2572,24:50.5
889,25:17.1
1107,25:35.7
149,25:52.2
344,25:55.1
506,25:57.3
802,26:22.5
561,28:24.8
1110,28:46.5
1785,28:57.0
1012,29:12.3
295,29:54.1
3942,30:12.5
1601,31:03.8
286,31:51.2
549,32:09.3
631,32:09.4
976,32:20.5
301,33:00.7
1533,33:13.6
868,33:28.2
526,33:35.3
1490,34:03.7
1475,34:15.9
539,34:33.8
735,34:38.7
230,34:39.9
723,34:43.4
513,34:46.4
691,35:56.7
1676,36:04.1
1750,36:17.8
124,36:26.6
830,36:46.8
373,36:47.4
595,37:02.5
589,37:14.5
4553,37:41.0
4535,37:57.4
492,38:05.9
763,38:11.2
212,38:16.4
311,39:08.2
227,39:24.3
544,39:34.0
276,39:38.4
167,40:06.0
594,40:24.5
481,40:37.9
231,41:36.4
843,41:43.9
570,43:36.8
1326,44:04.4
187,44:08.6
675,44:19.5
434,45:00.6
1156,45:10.2
628,45:14.0
565,45:21.3
2152,45:24.5
1951,45:26.7
616,45:29.4
1313,45:51.2
1245,46:04.6
1101,46:05.3
929,47:43.7
1456,47:55.8
1440,48:01.1
544,48:02.2
1242,48:21.5
468,49:10.2
1758,50:08.9
1287,50:33.5
682,50:42.0
376,50:49.7
672,51:06.2
437,51:16.2
1155,51:28.6
1228,51:32.4
1785,51:39.4
553,52:08.3
938,52:27.3
518,53:45.3
445,53:53.4
427,53:54.5
446,54:01.4
465,54:15.6
898,54:48.8
671,55:26.6
508,55:47.3
691,56:38.6
321,56:40.4
393,57:02.9
667,57:03.1
473,57:10.5
405,57:24.4
303,57:28.7
727,57:43.1
1792,57:44.6
704,57:54.3
1596,57:57.7
221,58:00.8
522,58:07.1
508,58:20.9
4060,58:26.0
827,58:29.8
4008,58:43.1
809,58:49.4
506,59:45.3
3926,00:31.0
420,00:36.3
920,00:52.9
3889,00:53.0
890,00:54.3
365,01:22.3
1984,01:31.1
500,01:32.9
846,01:56.9
462,02:02.3
634,02:41.6
1942,02:56.0
1700,03:24.1
433,04:05.8
3660,04:08.5
3650,04:08.7
3635,04:14.5
246,04:16.0
134,04:22.1
1098,04:50.0
1111,04:52.7
1091,04:52.9
1552,05:14.0
1536,05:16.0
1464,05:16.1
230,05:27.5
1437,05:40.2
989,05:55.9
891,06:01.2
550,06:22.5
1454,06:34.8
1430,06:58.2
953,07:01.7
2082,07:04.3
2059,07:07.9
547,09:01.8
752,09:27.7
742,09:42.1
280,11:10.3
821,11:58.5
677,11:59.7
581,13:45.5
464,13:45.9
822,13:52.9
659,14:12.9
919,14:27.5
672,14:33.7
683,14:34.6
441,15:49.6
493,16:05.9
658,16:10.2
284,16:12.0
623,16:32.2
558,16:34.2
612,16:36.6
2038,17:50.2
31507,17:53.5
393,18:22.2
376,18:32.9
2064,19:18.1
1962,19:20.8
1922,19:53.5
367,20:26.3
1021,20:27.7
495,20:36.4
1481,20:45.2
1145,20:57.3
771,21:00.5
1843,21:07.4
1925,21:42.3
1534,22:25.6
811,23:50.3
1625,24:47.6
1748,24:57.2
1711,25:14.4
762,25:15.0
284,26:13.3
656,26:37.5
652,26:48.4
767,26:55.8
277,27:05.2
260,27:24.1
1461,27:38.6
1429,27:49.3
821,28:22.0
980,28:53.2
985,28:55.5
956,29:16.9
937,29:47.0
234,30:47.6
689,31:23.2
1527,31:53.4
236,32:24.3
2718,32:29.2
255,32:38.6
2268,33:25.0
2304,33:25.9
2178,33:30.2
502,33:52.3
678,34:14.0
569,34:18.1
561,34:28.1
2290,34:33.2
476,35:49.9
453,36:25.4
2036,37:26.9
369,37:28.9
2053,37:40.5
114,38:02.3
274,38:32.6
3561,39:25.3
1872,39:46.5
1131,40:08.1
1865,40:13.7
1030,41:53.2
869,43:44.7
258,44:35.0
254,44:46.5
2313,44:47.9
725,45:26.7
717,45:39.3
599,47:14.6
316,47:27.1
339,47:44.9
261,48:19.6
761,49:24.2
895,49:55.7
359,50:10.8
279,55:35.6
694,56:34.4
659,57:10.7
1321,59:10.5
1290,59:32.4
1280,59:50.1
808,00:16.5
805,00:37.1
1188,01:19.1
833,01:29.2
1694,01:39.3
1170,01:57.6
800,02:11.3
953,02:39.7
1321,02:43.8
792,03:22.8
544,04:46.0
701,05:01.4
4147,07:23.1
4131,07:23.4
4115,07:24.5
745,07:28.9
1388,09:27.4
610,10:22.7
1512,10:37.4
579,10:54.3
1455,11:25.1
315,13:59.0
844,15:53.7
842,15:55.7
456,16:47.2
234,18:06.9
862,18:21.0
755,18:35.1
578,23:59.0
511,24:53.9
514,25:11.6
318,25:13.6
2306,25:53.9
1712,26:26.8
665,29:06.8
1028,30:28.1
486,30:57.6
393,38:58.7
500,39:50.5
614,41:45.3
643,44:42.8
1089,44:57.7
738,45:28.0
1580,45:40.1
453,46:30.8
2015,47:49.3
752,48:20.5
824,48:21.1
262,50:12.5
4275,50:36.1
4199,51:53.8
709,55:39.2
317,58:20.5
259,02:01.8
738,04:04.1
2853,05:07.9
2761,06:40.3
1872,07:22.8
1874,08:24.5
997,09:20.1
1016,11:28.4
1038,11:28.7
380,16:43.4
412,17:03.1
421,18:12.0
411,23:59.8
575,25:28.0
461,25:59.8
221,26:14.2
392,30:24.7
629,35:08.1
377,36:46.6
1238,37:49.8
1213,37:57.5
1016,38:48.1
835,39:42.6
453,43:46.6
576,44:05.7
613,46:00.0
743,47:07.2
446,47:13.1
7194,47:18.0
809,47:21.6
1003,47:40.1
702,47:43.8
969,47:52.6
673,48:26.9
313,49:48.8
2362,55:32.5
157,02:53.8
466,05:54.1
1133,06:19.3
532,06:35.5
547,07:03.2
559,07:03.3
3201,07:12.0
397,07:13.7
3117,07:20.5
2826,11:07.2
691,12:08.3
692,19:30.5
207,20:12.4
1432,22:45.5
447,24:09.9
2457,24:23.9
1230,35:34.7
810,41:21.5
903,41:25.9
965,45:21.9
693,47:58.0
610,51:19.2
1558,51:40.9
135,52:17.2
781,02:25.3
2519,04:04.9
525,06:21.5
264,09:43.2
297,14:54.8
372,19:10.0
1470,19:42.0
1388,23:09.4
272,24:47.5
261,24:56.0
365,27:58.6
35550,31:46.5
625,33:37.0
1049,34:42.1
614,37:07.8
559,42:06.3
593,44:56.8
483,46:42.3
161,46:44.2
436,47:02.0
445,47:29.5
425,47:39.2
414,47:45.8
429,48:39.7
571,53:31.4
2539,59:23.9
499,05:54.3
1369,06:05.9
151,07:01.9
682,07:20.7
257,10:56.9
576,11:04.8
2150,14:27.6
1745,18:59.6
185,19:22.2
460,19:53.6
305,21:39.6
13690,28:05.6
816,28:22.2
1242,29:38.2
2047,30:06.5
649,30:30.5
515,33:06.5
1005,33:17.0
695,35:17.5
1554,35:42.7
617,37:34.3
1614,38:07.5
483,38:33.5
564,39:36.4
1257,40:07.9
636,40:38.3
804,41:58.5
840,42:45.7
638,43:30.5
438,43:36.0
841,44:19.7
1782,44:35.4
997,44:42.8
18677,44:44.6
175,45:49.4
864,46:41.8
367,48:10.9
310,48:13.5
683,48:52.3
1400,50:07.0
635,51:16.7
205,51:27.6
1156,51:33.5
706,52:10.5
211,52:57.8
916,54:05.0
1814,55:26.8
1026,55:41.4
1150,56:10.1
334,56:34.6
840,56:54.1
2314,57:32.0
274,59:15.8
539,59:43.4
291,00:00.7
317,00:12.5
781,01:27.1
415,01:28.4
599,01:59.0
406,01:59.8
586,02:02.7
436,02:05.7
535,03:13.9
635,03:26.1
738,03:41.3
271,04:32.6
799,05:08.5
892,05:25.5
417,05:41.4
277,06:17.5
492,06:19.6
944,06:21.0
432,06:40.5
450,06:46.8
808,07:01.6
613,07:05.0
477,07:09.4
1635,07:24.4
729,08:17.6
191,08:19.7
1677,08:25.0
421,08:48.7
661,09:01.7
386,09:06.6
382,09:13.8
809,09:22.1
921,09:29.0
1879,10:35.1
369,10:37.8
549,10:48.6
698,10:59.8
797,11:08.3
1052,11:37.6
692,11:38.2
238,11:39.4
347,11:56.5
538,12:17.7
1341,12:34.6
1153,12:38.2
226,13:10.5
684,13:13.4
794,13:48.9
605,14:22.0
816,14:26.2
3687,14:42.1
619,15:38.3
1416,15:40.9
1511,16:08.0
1029,16:14.9
672,16:40.2
797,17:43.3
641,17:54.7
716,17:58.8
469,18:32.8
651,18:40.2
384,19:01.4
597,19:01.8
834,22:19.9
488,22:25.4
905,23:06.6
368,23:10.8
558,23:35.6
525,24:36.4
541,24:46.1
534,24:51.8
2323,24:53.3
591,25:11.9
847,26:11.5
458,26:27.9
1532,26:41.5
783,26:43.5
845,26:59.7
898,27:21.7
647,28:38.1
304,28:56.8
736,29:11.2
2113,29:13.2
995,29:16.0
579,29:19.8
2268,29:41.0
1179,29:43.6
718,29:56.1
659,30:29.3
354,30:43.0
566,30:51.9
655,31:20.8
598,31:27.6
1227,31:44.4
797,31:52.0
771,31:54.5
1133,31:54.9
217,32:04.2
1040,32:08.9
655,32:15.1
520,32:24.1
353,32:49.1
1955,33:02.3
309,33:53.4
894,34:04.7
679,34:06.1
1436,36:33.0
361,36:47.7
449,37:01.3
678,37:31.9
401,37:41.5
1145,37:45.1
1253,38:12.7
989,38:16.0
330,38:22.6
847,38:32.5
1189,38:35.3
293,38:54.4
935,39:11.1
1380,39:29.8
1180,39:36.3
697,39:40.3
1474,39:57.4
581,40:03.8
388,40:12.1
1087,40:35.7
674,40:53.6
1151,40:55.6
574,41:03.9
651,41:40.1
918,41:48.6
1240,42:27.6
412,42:48.4
1166,43:08.2
1576,43:37.2
100,43:37.8
294,43:38.5
290,43:43.2
872,43:59.7
506,44:01.9
887,44:40.1
286,44:45.8
1843,44:47.3
639,45:01.5
1001,45:12.5
277,45:13.4
323,45:18.7
1656,45:55.1
561,45:57.8
355,46:05.4
2017,46:21.4
1299,46:34.8
337,46:35.3
655,46:37.0
327,46:38.0
691,46:59.5
1362,47:41.5
505,47:53.1
405,47:57.3
1408,48:02.6
380,48:08.5
1012,48:29.4
513,48:30.2
510,48:32.5
421,48:44.3
2141,49:03.2
640,49:13.5
792,49:21.2
825,49:21.8
302,49:49.7
166,50:17.7
417,50:27.7
1641,50:50.3
849,51:10.5
1647,51:54.0
671,52:17.4
383,52:19.6
657,52:35.6
733,52:42.8
952,53:35.9
351,53:39.4
387,53:54.5
1795,54:04.5
634,54:36.9
1711,54:36.9
124,54:41.0
246,55:06.3
306,56:02.9
248,56:12.5
262,56:28.1
1392,56:34.0
386,57:19.3
833,57:24.3
1630,57:24.5
486,57:29.1
989,57:38.4
579,57:45.0
63,57:47.2
474,58:20.0
716,58:36.5
285,58:41.0
1727,58:48.3
729,59:15.6
313,59:23.6
335,59:26.7
381,59:27.9
758,59:30.5
2055,00:05.8
364,00:15.1
1077,00:26.5
1225,00:46.0
856,01:05.4
362,01:13.9
218,01:24.8
745,01:42.2
1741,01:52.5
476,02:02.5
1363,02:05.4
615,02:11.7
1156,03:07.8
1000,03:08.8
1208,03:27.6
316,04:12.0
658,04:15.0
704,05:07.4
828,05:56.8
2194,06:18.9
1878,06:34.5
983,06:59.8
326,07:08.5
995,07:12.0
1177,07:24.3
634,07:47.6
1010,07:52.2
309,08:12.4
454,08:20.4
305,08:35.1
642,09:17.1
361,09:27.7
546,09:29.0
934,09:48.0
445,10:07.3
2544,10:24.3
772,10:44.1
269,10:46.5
796,10:49.3
202,11:00.4
621,11:07.5
412,11:11.9
636,11:18.1
857,11:21.7
382,11:23.0
738,11:53.0
291,12:23.8
1476,12:40.3
566,13:03.5
593,13:09.6
357,13:11.3
361,13:20.1
188,13:36.9
825,13:45.1
372,14:02.0
216,14:28.9
770,15:30.8
1936,15:36.0
1118,15:42.5
890,15:53.6
946,15:57.8
161,15:59.1
819,16:05.4
486,16:16.2
844,16:17.9
437,16:21.4
432,16:23.8
877,16:24.1
816,16:32.0
1078,16:47.5
1111,17:05.2
772,17:17.9
2136,17:57.3
379,17:58.0
1078,18:00.2
653,18:03.2
1595,18:04.0
1189,18:11.4
537,18:25.4
942,18:26.4
937,18:51.8
1147,19:28.4
940,19:32.0
1540,19:45.2
1897,19:55.4
388,20:15.3
434,20:29.2
387,20:32.8
1249,20:34.4
251,20:35.5
561,20:52.9
861,20:53.5
534,20:57.3
762,21:11.2
1177,21:14.3
695,21:20.9
710,21:23.0
1131,21:35.1
1335,21:41.4
3001,21:53.5
709,22:09.2
679,22:52.9
940,23:21.5
119,23:36.8
607,24:12.6
522,24:32.4
532,24:37.0
249,24:38.7
501,24:42.1
1467,24:50.9
1307,25:03.2
1943,25:33.4
1458,25:44.1
557,25:46.5
531,25:52.4
518,26:09.1
2000,26:10.8
1124,26:19.4
293,26:23.1
1063,27:00.1
442,27:14.2
1023,27:22.3
759,27:39.2
254,27:40.9
1161,27:47.0
1871,27:58.4
1224,28:00.2
764,28:27.3
620,28:31.4
618,28:34.2
404,28:45.5
752,28:49.2
2212,28:53.4
814,29:07.0
2422,29:13.0
369,29:21.0
1250,29:56.3
327,29:58.7
1275,30:05.8
382,30:06.4
1431,30:21.4
2417,30:38.7
887,31:06.6
463,31:12.9
387,31:13.2
153,31:20.8
988,31:25.1
211,31:45.3
508,31:57.9
980,31:59.0
379,32:17.5
731,32:23.3
1011,32:25.4
980,32:37.7
629,33:02.8
486,33:19.6
390,33:20.8
1611,33:35.1
708,34:11.0
929,34:19.5
967,34:45.6
1121,34:48.5
2587,34:55.6
1456,34:56.4
486,34:57.6
776,34:59.2
2577,35:06.4
486,35:18.3
1293,35:22.2
1279,35:33.2
946,35:36.1
1437,35:46.4
299,35:49.7
208,35:50.6
2290,36:17.1
488,36:30.9
1760,36:38.5
380,36:44.8
515,37:04.0
269,37:27.6
389,37:29.5
827,37:31.5
1729,37:32.3
729,37:37.3
366,37:38.9
734,37:41.0
249,37:54.8
767,37:59.3
292,38:02.9
262,38:18.3
667,38:19.4
567,38:41.3
633,38:58.1
439,39:03.2
405,39:09.4
343,39:36.0
957,39:56.3
459,39:58.2
531,40:05.3
739,40:15.1
333,40:26.6
323,40:31.9
568,40:37.3
1697,40:38.9
458,40:41.1
318,40:41.1
2519,40:48.4
909,40:57.8
1465,41:03.0
198,41:15.4
1673,41:18.6
607,41:19.1
1484,41:31.8
1739,41:47.9
222,42:02.4
1763,42:32.1
363,42:49.2
969,42:49.7
997,42:55.1
1587,43:05.4
777,43:05.4
673,43:10.5
336,43:21.3
962,43:28.4
843,43:33.2
1100,43:35.2
1749,43:37.5
992,43:54.0
707,44:03.3
1557,44:07.4
366,44:09.2
384,44:19.6
1555,44:20.2
847,44:30.7
630,44:31.7
619,44:38.1
678,44:48.2
333,44:58.5
543,45:08.7
373,45:18.4
469,45:24.0
908,45:29.6
1605,45:42.4
559,45:52.8
394,45:54.3
2095,45:55.5
640,46:03.4
674,46:03.5
839,46:10.0
1235,46:21.4
1415,46:45.6
1255,47:05.4
1292,47:05.7
1268,47:07.4
370,47:27.2
2065,47:33.2
2227,47:50.9
488,47:52.4
855,48:10.2
1565,48:10.4
822,48:14.1
1346,48:22.3
904,48:24.2
557,48:37.7
535,48:57.8
720,49:02.5
534,49:06.9
590,49:13.3
320,49:31.4
595,49:42.7
545,49:47.0
557,49:48.4
258,49:48.6
654,49:59.3
2576,50:23.3
448,50:28.1
766,50:32.4
408,50:34.3
365,50:38.5
948,50:39.2
504,50:53.7
302,50:56.2
564,50:57.5
236,51:05.7
1782,51:15.7
587,51:31.3
574,51:34.5
1089,51:37.2
474,51:44.5
826,51:50.0
366,52:01.0
393,52:06.0
886,52:06.5
1303,52:12.8
867,52:15.5
558,52:17.2
945,52:23.6
1743,52:24.7
346,52:37.7
2286,52:45.4
261,52:45.5
797,52:52.6
855,53:00.0
249,53:01.9
2013,53:06.3
233,53:13.9
247,53:22.8
453,53:33.1
826,53:53.5
1558,54:04.8
1020,54:11.4
403,54:12.1
453,54:27.7
384,54:35.8
695,54:42.2
1303,54:43.1
523,54:43.6
804,54:59.9
1959,55:01.9
829,55:02.7
2277,55:04.2
1304,55:16.1
376,55:16.7
461,55:26.5
340,55:26.6
364,55:27.9
1099,55:32.6
943,55:52.3
702,56:17.0
252,56:21.4
710,56:21.6
609,56:22.1
1276,56:26.8
1092,56:52.8
358,56:53.6
801,57:02.3
843,57:16.5
542,57:35.8
258,57:37.5
493,57:42.9
449,57:51.4
372,57:52.9
218,58:02.2
93,58:03.9
981,58:04.2
1267,58:04.3
348,58:09.3
633,58:26.9
1085,58:42.4
735,58:58.9
682,59:05.1
314,59:07.7
457,59:10.7
641,59:11.7
877,59:59.3
467,00:03.5
892,00:12.8
885,00:18.7
320,00:21.5
274,00:38.3
941,00:42.7
14891,00:51.8
671,00:55.3
701,01:00.1
636,01:00.1
920,01:05.8
898,01:15.9
1138,01:27.1
1536,01:34.0
1017,01:50.0
808,01:52.6
216,01:52.9
1355,01:52.9
1049,01:53.2
3168,01:53.7
826,02:11.9
642,02:13.1
593,02:19.8
475,02:51.1
401,03:03.0
686,03:08.8
2112,03:09.7
481,03:11.0
280,03:12.7
1197,03:13.4
284,03:22.3
343,03:22.6
392,03:32.3
473,03:32.6
2446,03:43.2
485,03:47.6
616,03:50.3
626,04:08.4
438,04:32.7
705,04:52.7
651,05:06.7
832,05:08.5
948,05:11.3
4347,05:12.5
1344,05:21.4
598,05:28.1
1283,05:30.4
1048,06:39.3
1486,06:40.8
337,06:43.7
991,07:14.5
327,07:16.3
1166,07:34.6
2451,07:44.5
439,07:49.8
785,07:55.3
936,07:56.0
646,08:00.1
1884,08:01.7
849,08:07.3
751,08:16.3
871,08:17.5
2212,08:19.0
678,08:25.7
678,08:28.0
234,08:28.7
532,08:28.9
364,08:31.6
334,08:36.1
380,08:45.7
2320,08:57.2
516,09:02.7
436,09:05.0
874,09:10.2
1272,09:20.7
193,09:22.2
990,09:23.1
825,09:23.4
522,09:27.6
813,09:40.5
1109,09:53.4
600,10:01.3
406,10:03.5
1609,10:04.2
514,10:34.4
602,10:36.3
713,10:40.8
1354,10:43.5
1212,10:49.9
1652,11:04.2
512,11:05.6
1449,11:12.8
862,11:14.0
705,11:52.8
1595,11:55.7
718,12:03.7
403,12:15.5
461,12:17.4
240,12:23.1
255,12:35.8
879,12:37.7
1389,12:52.7
770,12:55.6
1765,13:15.9
593,13:22.2
1181,13:22.6
254,13:45.2
1457,13:52.4
1454,13:52.7
1459,13:58.8
2293,14:11.2
303,14:11.7
296,14:15.3
1475,14:19.2
567,14:44.2
1086,14:47.4
1599,14:55.9
523,15:07.4
337,15:09.3
1344,15:15.6
2185,15:19.6
640,15:30.5
670,15:30.7
511,15:40.8
221,15:43.3
748,16:03.0
1866,16:05.0
1773,16:09.0
500,16:18.3
697,16:30.9
599,16:33.4
119,16:39.9
367,16:41.1
809,16:42.8
179,16:53.2
299,17:03.2
341,17:03.7
562,17:17.0
1627,17:25.5
645,17:26.0
909,17:26.3
293,17:33.0
292,17:34.1
838,17:43.8
1561,17:53.6
414,18:02.6
643,18:03.3
547,18:25.1
595,18:39.6
347,18:59.2
552,19:12.6
1512,19:15.5
456,19:17.5
2306,19:31.0
1160,19:36.3
630,19:54.4
792,19:57.9
1645,20:09.3
758,20:13.2
943,20:16.1
927,20:32.1
2327,20:49.1
845,20:54.1
853,20:55.6
617,20:55.9
1442,21:14.0
549,21:23.9
697,21:25.4
382,21:30.5
338,21:32.2
1576,21:38.0
904,21:57.5
831,21:58.9
1350,22:08.2
480,22:17.5
354,22:22.1
1005,22:22.6
645,22:24.2
1793,22:32.2
514,22:36.9
1253,22:45.9
1352,22:50.2
423,22:58.4
124,23:00.9
508,23:01.4
2068,23:05.3
241,23:07.7
262,23:09.1
1163,23:43.3
1102,23:47.9
1324,23:50.1
1086,23:53.0
34948,24:04.3
405,24:13.9
660,24:15.6
1053,24:16.0
1289,24:24.2
849,24:33.4
210,24:38.6
1214,24:48.6
1150,24:50.8
1068,24:56.1
1261,25:11.9
883,25:19.0
948,25:21.5
508,25:24.8
314,25:25.0
1471,25:38.0
807,25:41.5
1276,25:43.1
482,25:46.7
556,25:52.1
568,25:52.3
436,25:52.9
663,26:06.7
357,26:11.4
394,26:17.8
2236,26:17.8
327,26:22.6
1633,26:40.3
1455,26:43.5
422,26:47.5
525,26:51.6
2001,26:58.8
1123,27:04.3
473,27:08.6
775,27:10.5
292,27:28.7
422,27:32.0
971,27:39.5
1013,27:39.7
393,27:44.5
288,27:46.1
356,27:53.6
779,27:55.6
1527,27:59.5
66,28:00.0
944,28:04.1
437,28:04.9
495,28:05.4
1586,28:08.9
1067,28:14.4
1015,28:15.7
685,28:29.7
961,28:36.9
717,28:36.9
1034,28:45.3
1593,28:49.8
960,28:55.4
369,28:57.7
308,28:58.8
647,29:15.6
185,29:16.1
779,29:18.4
150,29:19.3
2497,29:19.6
135,29:24.2
1385,29:27.2
979,29:53.1
1214,29:54.3
985,29:54.6
1381,30:02.8
1575,30:13.1
1658,30:16.1
576,30:18.5
486,30:22.3
878,30:24.1
950,30:29.2
1300,30:31.0
267,30:43.0
411,30:47.9
1290,31:02.9
618,31:07.0
1176,31:10.9
1332,31:12.3
1200,31:18.7
982,31:18.9
658,31:20.1
686,31:30.3
428,31:31.7
1046,31:36.9
784,31:43.5
607,31:46.1
1562,31:47.4
582,31:53.0
477,31:58.3
897,32:00.1
689,32:02.3
1082,32:04.4
451,32:08.9
501,32:10.2
701,32:14.0
328,32:14.5
601,32:15.1
1246,32:15.5
770,32:15.8
1142,32:31.7
1070,33:00.4
718,33:07.9
220,33:25.9
541,33:30.3
897,33:37.6
475,33:43.9
557,33:44.0
1560,33:50.7
617,33:50.9
856,33:56.0
1399,33:57.6
323,34:00.3
590,34:02.9
654,34:07.1
1470,34:12.4
261,34:13.5
1378,34:14.9
1024,34:17.1
523,34:17.7
1036,34:21.9
896,34:42.2
650,34:59.0
464,35:06.9
284,35:17.1
1178,35:17.2
1052,35:17.7
313,35:22.0
404,35:41.1
299,35:41.1
1409,35:41.5
1113,35:43.0
933,35:49.8
466,36:03.5
792,36:11.6
824,36:12.3
237,36:14.8
940,36:23.6
732,36:24.8
1272,36:27.4
304,36:54.8
510,36:55.9
308,37:22.6
604,37:24.3
501,37:27.3
1122,37:35.3
229,37:36.7
1090,37:52.2
329,37:56.4
452,37:57.8
620,38:04.3
278,38:15.6
565,38:18.2
442,38:21.0
929,38:24.6
388,38:31.9
149,38:51.2
1077,38:52.4
486,38:56.9
425,39:13.0
1399,39:14.4
720,39:15.1
656,39:19.7
1151,39:23.4
822,39:24.9
814,39:29.1
1451,39:30.6
459,39:31.8
290,39:33.8
336,39:34.0
1923,39:34.9
702,39:39.0
862,39:41.7
255,39:57.1
799,39:59.1
325,40:04.5
888,40:09.9
147,40:11.9
732,40:28.2
507,40:31.0
1216,40:32.8
562,40:38.7
268,40:46.6
1289,40:56.3
1274,41:01.2
492,41:02.3
338,41:24.3
639,41:36.7
758,41:48.8
1043,41:52.9
425,41:54.8
639,41:55.0
750,41:55.1
374,41:56.4
987,42:00.9
1242,42:12.6
564,42:16.7
585,42:23.9
643,42:31.9
513,42:32.0
494,42:48.6
1664,42:49.8
921,42:55.5
1508,43:12.0
643,43:20.4
486,43:21.9
416,43:23.2
416,43:29.5
2433,43:30.3
444,43:38.7
791,43:40.5
440,43:49.7
355,43:50.7
288,43:55.2
210,44:04.0
494,44:15.7
762,44:17.6
1133,44:18.6
341,44:32.1
1060,44:32.2
657,44:50.6
281,44:56.5
1575,44:59.6
1133,44:59.6
455,45:00.6
291,45:07.1
633,45:10.7
904,45:17.8
214,45:28.9
902,45:30.6
801,45:31.0
408,45:31.6
525,45:31.9
1415,45:32.1
200,45:46.3
873,45:50.1
907,45:55.3
247,46:01.5
785,46:02.1
1216,46:08.8
911,46:12.0
447,46:20.6
1178,46:22.9
297,46:25.5
1124,46:29.8
950,46:38.4
866,46:44.6
2631,46:59.0
1194,47:11.9
415,47:19.2
1104,47:21.1
885,47:26.2
723,47:30.0
1129,47:33.8
1672,47:43.8
258,47:45.7
784,48:02.5
344,48:11.7
947,48:12.0
693,48:13.3
497,48:16.1
805,48:24.5
286,48:27.0
803,48:34.4
195,48:35.6
395,48:39.8
314,48:51.9
958,48:54.0
1424,48:56.5
815,49:08.7
360,49:13.8
1280,49:22.9
660,49:55.2
537,49:56.5
479,50:01.9
1852,50:02.2
434,50:11.2
782,50:15.2
434,50:22.1
356,50:27.8
517,50:51.0
243,50:52.2
298,51:05.0
1725,51:12.6
203,51:21.7
452,51:38.9
384,51:45.9
941,52:04.3
850,52:11.0
416,52:29.3
113,52:33.7
998,52:33.8
703,53:12.7
366,53:13.4
354,53:17.2
581,53:19.6
1103,53:26.6
308,53:43.3
362,53:43.4
483,53:43.8
345,53:44.7
785,54:06.9
485,54:15.7
287,54:39.8
739,54:44.4
203,55:02.6
448,55:18.8
191,55:19.4
1316,55:29.5
619,55:39.2
455,55:45.1
551,55:47.7
422,55:48.0
2141,55:53.9
809,55:55.9
349,56:10.8
643,56:16.6
1815,56:18.6
578,56:20.5
1666,56:28.8
1426,56:34.8
2049,56:41.7
293,56:44.0
606,56:59.6
551,57:17.8
475,57:19.1
761,57:19.8
1076,57:47.9
701,58:00.1
591,58:02.5
296,58:06.3
275,58:10.7
160,58:25.2
783,58:28.8
836,58:29.9
287,58:34.1
2036,58:36.2
397,58:43.5
